FI_CODIGO,FI_DESCRIPCION,FI_CATEGORIA,FI_DESCRIPCIONDETALLADA,FI_VENDEDOR,FI_STATUS,FI_UNIDAD,FI_TIPOCODIGOBARRA,FI_IMAGEN,FI_SUSTITUTO1,FI_SUSTITUTO2,FI_SUSTITUTO3,FI_REFERENCIA,FI_MARCA,FI_MONEDA,FI_FACTORCONVERSION,FI_UNDEXISTENCIA2,FI_PUESTO,FI_SUJETOACOMISION,FI_MONTOCOMISION,FI_CUENTASCONTABLES,FI_PESOPRODUCTO,FI_DIASDEREPOSICION,FI_PRESENTACION,FI_GARANTIA,FI_SUSTITUTO4,FI_SUSTITUTO5,FI_MONTOCOMISIONP,FI_DEPOSITOS,FI_OFERTAS,FI_VENCIMIENTOS,FI_CLASIFICACION,FI_MANEJOINVENTARIO,FI_SERIALES,FI_CREACION,FI_INVENTARIOINICIALUNIDADES,FI_INVENTARIOINICIALCOSTO,FI_CAPACIDAD,FI_EXISTDECIMAL,FI_COMPUESTOSERIALES,FI_VENDEDORFIJO,FI_VENDEDORFIJOACTIVO,FI_MODELO,FI_SUBCATEGORIA,FI_PESOAFECTACOSTO,FI_IMPRESORA,BASE_AUTOINCREMENT,FI_ZEXTRA1,FI_ZEXTRA2,FI_ZEXTRA3,FI_ZEXTRA4,FI_ZEXTRA5,FI_ZEXTRA6,FI_ZEXTRA1VENTA,FI_ZEXTRA2VENTA,FI_ZEXTRA3VENTA,FI_ZEXTRA4VENTA,FI_ZEXTRA5VENTA,FI_ZEXTRA6VENTA,FI_ZEXTRA1VENTAMOD,FI_ZEXTRA2VENTAMOD,FI_ZEXTRA3VENTAMOD,FI_ZEXTRA4VENTAMOD,FI_ZEXTRA5VENTAMOD,FI_ZEXTRA6VENTAMOD,FI_INTERNET,FI_BALANZA,FI_CODIGOBARRA,FI_PRECIOLISTA,FI_APROVECHAPORC,FI_ARANCEL,FI_POSENTREGA
ME615132RE,KIT BOMBA CLUTCH INF CANTER 434/444,3,,,True,,,,,,,YA,ANJEE TAIWAN,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,001,False,25-D,NACIONAL,,,1509,,,,,,,,,,,,,,,,,,,,,,,,,
ME995151RE,CONCHA BIELA 0.30 CANTER 434/444 - LLE,1, ,,True,,,,,,,´YA,LLE,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,,"0,0","0,0",False,False,001,False,13-F,NACIONAL,,,973,,,,,,,,,,,,,,,,,,,,,,,,,
ME996024RE,JGO EMP CANTER 649 C/TURBO,3,"



 ",,True,,,,,,,YA,TOKEI,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,,"0,0","0,0",False,False,001,False,26-D,NACIONAL,,,975,,,,,,,,,,,,,,,,,,,,,,,,,
ME996363,TERMOSTATO CANTER 444/649 SIN TURBO,306,,,True,,,,,,,,TAMA JAPON,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,1-G,NACIONAL,,,4199,,,,,,,,,,,,,,,,,,,,,,,,,
ME997791,TERMOSTATO CANTER 444/649 CON TURBO,306,,,True,,,,,,,,TAMA JAPON,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,1-G,NACIONAL,,,4203,,,,,,,,,,,,,,,,,,,,,,,,,
MED #4X250MM,TIRRAP #4 BLANCO X10UNID - NACIONAL,1,,,True,NACIONAL,,,,,,,NACIONAL,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,1-F (10UNIDADES),NACIONAL,,,9854,,,,,,,,,,,,,,,,,,,,,,,,,
MF-25248,FILTRO GASOLINA ATOS A1 FILTERS ROSCA,306,,,True,HYUNDAI,,,,,,,A1 FILTERS,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,3-E,NACIONAL,,,2915,,,,,,,,,,,,,,,,,,,,,,,,,
MF120,FUSIBLE MAXI 120 AMP,346,,,True,UNIVERSAL,,,,,,,NACIONAL,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,7-B,NACIONAL,,,5465,,,,,,,,,,,,,,,,,,,,,,,,,
MF20,FUSIBLE MAXI 20 AMP,346,,,True,UNIVERSAL,,,,,,,NACIONAL,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,7-B,NACIONAL,,,5466,,,,,,,,,,,,,,,,,,,,,,,,,
MG-689,MANGUERA SUP LANCER 92-97 CB - CONTINENT,494,,,True,,,,,,,,CONTINENTAL,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,29-C,NACIONAL,,,3604,,,,,,,,,,,,,,,,,,,,,,,,,
MG0803-HA,BOMBA GASOLINA COMPLETA GETZ 1.3 1.6-HAM,214,,,True,HYUNDAI,,,,,,,HAMMER,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,37-B,NACIONAL,,,13525,,,,,,,,,,,,,,,,,,,,,,,,,
MGM018R-IN,MANGUERA SUP TUCSON/SPORTAGE 2.0 - INDO,476,,,True,,,,,,,,INDOMAX,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,29-F,NACIONAL,,,7694,,,,,,,,,,,,,,,,,,,,,,,,,
MGM022R,MANGUERA SUP OPTRA LIMITED SINCRONICO,494,,,True,,,,,,,,INDOMAX,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,29-E,NACIONAL,,,6351,,,,,,,,,,,,,,,,,,,,,,,,,
MGM077R,MANGUERA INF LANCER 1.8 CK5 T/A.,476,,,True,,,,,,,,CONTINENTAL,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,001,False,G28-F,NACIONAL,,,5421,,,,,,,,,,,,,,,,,,,,,,,,,
MGM134R-IN,MANGUERA SUP GETZ 1.6 - INDOMAX,476,,,True,,,,,,,,INDOMAX,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,29-C,NACIONAL,,,7693,,,,,,,,,,,,,,,,,,,,,,,,,
MGM147R-IN,MANGUERA INF GETZ 1.6 - INDOMAX,476,,,True,,,,,,,,INDOMAX,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,27-C,NACIONAL,,,7692,,,,,,,,,,,,,,,,,,,,,,,,,
MGM163R,MANGUERA RADIADOR A RESERVORIO AVEO 1.6,476,,,True,,,,,,,,CONTINENTAL,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,29-B,NACIONAL,,,5850,,,,,,,,,,,,,,,,,,,,,,,,,
MGM171R,MANGUERA RESERVORIO A TUBO AGUA AVEO 1.6,494,,,True,,,,,,,,INDOMAX,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,29-B,NACIONAL,,,5848,,,,,,,,,,,,,,,,,,,,,,,,,
MGM181R,MANGUERA SUP OPTRA LIMITED AUTOMATICO,494,,,True,,,,,,,,INDOMAX,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,003,False,G26-H,NACIONAL,,,6352,,,,,,,,,,,,,,,,,,,,,,,,,
MGM184R,MANGUERA BYPASS A BOMBA AGUA OPTRA DESIG,476,,,True,,,,,,,,CONTINENTAL,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,29-A,NACIONAL,,,5973,,,,,,,,,,,,,,,,,,,,,,,,,
MGM219R,MANGUERA SUP OPTRA DESING/ADVANCED CONTI,476,,,True,,,,,,,,CONTINENTAL,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,003,False,G26-H,NACIONAL,,,5846,,,,,,,,,,,,,,,,,,,,,,,,,
MGM219R1,MANGUERA SUP OPTRA DESING/ADVANCED INDOM,476,,,True,CHEVROLET,,,,,,,INDOMAX,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,29-B,NACIONAL,,,6353,,,,,,,,,,,,,,,,,,,,,,,,,
MGM690R,MANGUERA INF LANCER 92-97 CB1/CB2,476,,,True,,,,,,,,INDOMAX,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,27-B,NACIONAL,,,5422,,,,,,,,,,,,,,,,,,,,,,,,,
MGR-031C-NA,MANGUERA CORRUGADA NYLON 31 CTMS,476,,,True,PERIQUITO,,,,,,,NACIONAL,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,PARED CORREA,NACIONAL,,,7697,,,,,,,,,,,,,,,,,,,,,,,,,
MI-002-PE,PUNTA TRIPOIDE ACCENT/EXCEL/CB/GETZ-PERF,504,,,True,HYUNDAI,,,,,,,PERFECT,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,14-D (25X22),PANAMA,,,11707,,,,,,,,,,,,,,,,,,,,,,,,,
MI-008RE,PUNTA TRIPOIDE MONTERO 27*28 TVA,182,,,True,,,,,,,YA,TVA,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,001,False,G3-H,NACIONAL,,,1236,,,,,,,,,,,,,,,,,,,,,,,,,
MI-013-CGY,PUNTA TRIPOIDE ELANTRA XD 1.6 25*30 - CG,507,,,True,,,,,,,,CGY,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,13-E,PANAMA,,,7331,,,,,,,,,,,,,,,,,,,,,,,,,
MI-013-HI,PUNTA TRIPOIDE ELANTRA XD 1.6 25*30 - HI,521,,,True,HYUNDAI,,,,,,,HISA,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,13-B,PANAMA,,,8456,,,,,,,,,,,,,,,,,,,,,,,,,
MI-017-ACD,PUNTA TRIPOIDE LANCER 98-01 CK1-2 25x22A,503,,,True,,,,,,,,ACD,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,13-B,PANAMA,,,6919,,,,,,,,,,,,,,,,,,,,,,,,,
MI-017-CGY,PUNTA TRIPOIDE LANCER 98-01 CK1-2 25x22,1,,,True,,,,,,,,CGY,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,13-D,NACIONAL,,,7332,,,,,,,,,,,,,,,,,,,,,,,,,
MI-017-HI,PUNTA TRIPOIDE LANCER 98-01 CK1-2 25x22.,521,,,True,MITSUBISHI,,,,,,,HISA,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,13-D,PANAMA,,,9919,,,,,,,,,,,,,,,,,,,,,,,,,
MI-017-KA,PUNTA TRIPOIDE ACCENT/EXCEL/CB/CK1-2/GET,288,,,True,HYUNDAI,,,,,,,KPARTS,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,14-E (25X22),NACIONAL,,,11310,,,,,,,,,,,,,,,,,,,,,,,,,
MI-031RE,PUNTA TRIPOIDE SIGMA 27X27,3,,,True,,,,,,,YA,AXIS,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,001,False,G3-i,NACIONAL,,,1237,,,,,,,,,,,,,,,,,,,,,,,,,
MI-08,PUNTA TRIPOIDE MONTERO 27*28 ADS,502,,,True,,,,,,,,ADS,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,G-3H,PANAMA,,,4950,,,,,,,,,,,,,,,,,,,,,,,,,
MI-1-1021-PE,PUNTA TRIPOIDE ELANTRA /GALANT2.5 25x24-,504,,,True,HYUNDAI,,,,,,,PERFECT,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,13-B,PANAMA,,,13427,,,,,,,,,,,,,,,,,,,,,,,,,
MI-1-1029-PE,PUNTA TRIPOIDE TUCSON 27*23 - PERFECT,504,,,True,HYUNDAI,,,,,,,PERFECT,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,13-C,PANAMA,,,13860,,,,,,,,,,,,,,,,,,,,,,,,,
MI-36-HI,PUNTA TRIPOIDE LANCER CK4/CK5/CS6/CS3- H,521,,,True,MITSUBISHI,,,,,,,HISA,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,13-E (25*30),PANAMA,,,9920,,,,,,,,,,,,,,,,,,,,,,,,,
MI-55MR-PE,PUNTA TRIPOIDE LANCER CK4/CK5 25*23-PERF,504,,,True,PERFECT,,,,,,,PERFECT,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,14-B,PANAMA,,,11708,,,,,,,,,,,,,,,,,,,,,,,,,
MI-803-ACD,PUNTA TRIPOIDE SIGNO 25x21 - ACD,339,,,True,MITSUBISHI,,,,,,,ACD,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,13-E,NACIONAL,,,9105,,,,,,,,,,,,,,,,,,,,,,,,,
MI004-HI,PUNTA TRIPOIDE ELANTRA 25x25 T/M - HISA,521,,,True,HYUNDAI,,,,,,,HISA,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,13-E,PANAMA,,,9296,,,,,,,,,,,,,,,,,,,,,,,,,
MI18A-ATX,PUNTA TRIPOIDE LANCER CK4/CK5/CS6/CS3 -A,139,,,True,MITSUBISHI,,,,,,,ATX,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,13-D 25*30D,NACIONAL,,,9037,,,,,,,,,,,,,,,,,,,,,,,,,
MI55-HA,PUNTA TRIPOIDE ELANTRA/H41/N31W 25x23 HA,346,,,True,HYUNDAI,,,,,,,HARFON,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,13-C,NACIONAL,,,9746,,,,,,,,,,,,,,,,,,,,,,,,,
MI66-CAP,PUNTA TRIPOIDE ELANTRA XD 1.6 25*30 - CA,COP,,,True,HYUNDAI,,,,,,,CAP,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,13-D,NACIONAL,,,11273,,,,,,,,,,,,,,,,,,,,,,,,,
MI66-KA,PUNTA TRIPOIDE ELANTRA 25x25 T/M - KANGU,346,,,True,HYUNDAI,,,,,,,KANGUU,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,13-C,NACIONAL,,,7730,,,,,,,,,,,,,,,,,,,,,,,,,
MI67-TVA,PUNTA TRIPOIDE ELANTRA /GALANT 2.5-25x24,182,,,True,UNIVERSAL,,,,,,,TVA,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,13-E,NACIONAL,,,8840,,,,,,,,,,,,,,,,,,,,,,,,,
MI67A-ATX,PUNTA TRIPOIDE ELANTRA /GALANT 2.5 25x24,139,,,True,HYUNDAI,,,,,,,ATX,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,14-D,NACIONAL,,,10037,,,,,,,,,,,,,,,,,,,,,,,,,
MI732-DK,COPA CAJA ACCENT/GETZ/EXCEL/CB LARGA-,540,,,True,HYUNDAI,,,,,,,DKIG,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,14-E (22X25X35),NACIONAL,,,13889,,,,,,,,,,,,,,,,,,,,,,,,,
MIF100N,FUSIBLE MINI HEMBRA 100 AMP,346,,,True,UNIVERSAL,,,,,,,HARFON,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,7-B,NACIONAL,,,4849,,,,,,,,,,,,,,,,,,,,,,,,,
MIF70N,FUSIBLE MINI HEMBRA 70 AMP,346,,,True,UNIVERSAL,,,,,,,HARFON,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,7-B,NACIONAL,,,4847,,,,,,,,,,,,,,,,,,,,,,,,,
MIF80N,FUSIBLE MINI HEMBRA 80 AMP,346,,,True,UNIVERSAL,,,,,,,HARFON,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,7-B,NACIONAL,,,4848,,,,,,,,,,,,,,,,,,,,,,,,,
MK-7360,FILTRO AIRE LANCER 1.6 CB4,1, ,,True,,,,,,,´YA,MARTIN BROTHERS,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,,"0,0","0,0",False,False,001,False,36-D,NACIONAL,,,988,,,,,,,,,,,,,,,,,,,,,,,,,
MK-7775,FILTRO AIRE H-1 08-09,2, ,,True,,,,,,,´,HYUNDAI ORIGINAL,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,,"0,0","0,0",False,False,001,False,37-A,NACIONAL,,,989,,,,,,,,,,,,,,,,,,,,,,,,,
MK-9021,FILTRO AIRE EXCEL,2, ,,True,,,,,,,´,NACIONAL,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,,"0,0","0,0",False,False,001,False,36-E,NACIONAL,,,991,,,,,,,,,,,,,,,,,,,,,,,,,
MK-9367,FILTRO AIRE MONTERO LIMITED RE,306,,,True,,,,,,,,A1 FILTERS,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,36-B,NACIONAL,,,4198,,,,,,,,,,,,,,,,,,,,,,,,,
MK309245RE,TERMINAL CANTER 649 RH,306, ,,True,,,,,,,´YA,SHIBUMI JAPON,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,,"0,0","0,0",False,False,001,False,30-B,NACIONAL,,,992,,,,,,,,,,,,,,,,,,,,,,,,,
MK7210A-0.25-MA,CONCHA BANCADA 0.10 ELANTRA 1.8 2.0/TUCS,541,,,True,HYUNDAI,,,,,,,MASTER POWER,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,6-F,NACIONAL,,,11306,,,,,,,,,,,,,,,,,,,,,,,,,
MK7210A-0.50-MA,CONCHA BANCADA 0.20 ELANTRA 1.8 2.0/TUCS,541,,,True,HYUNDAI,,,,,,,MASTER POWER,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,6-F,NACIONAL,,,11304,,,,,,,,,,,,,,,,,,,,,,,,,
MK7210A-0.75-MA,CONCHA BANCADA 0.30 ELANTRA 1.8 2.0/TUCS,541,,,True,HYUNDAI,,,,,,,MASTER POWER,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,6-F,NACIONAL,,,11305,,,,,,,,,,,,,,,,,,,,,,,,,
MK7210A-1.00,CONCHA BANCADA 0.40 ELANTRA 97/04 - TDC,388,,,True,,,,,,,,TDC,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,6-F,NACIONAL,,,4181,,,,,,,,,,,,,,,,,,,,,,,,,
MK7210A-1.00-MA,CONCHA BANCADA 0.40 ELANTRA 1.8 2.0/TUCS,541,,,True,HYUNDAI,,,,,,,MASTER POWER,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,6-H,NACIONAL,,,11307,,,,,,,,,,,,,,,,,,,,,,,,,
MM104247RE,MUÑON MONTERO RH - 555,3,,,True,,,,,,,YA,555 JAPON,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,001,False,14-E,NACIONAL,,,1819,,,,,,,,,,,,,,,,,,,,,,,,,
MM104248RE,MUÑON MONTERO LH INF - 555,3,,,True,,,,,,,YA,555 JAPON,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,001,False,14-E,NACIONAL,,,1820,,,,,,,,,,,,,,,,,,,,,,,,,
MN103402,SOPORTE TRS SPACE WAGON 2.4 N84W - ORIGI,3, ,,True,,,,,,,´YA,ORIGINAL,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,,"0,0","0,0",False,False,001,False,G9-E,NACIONAL,,,993,,,,,,,,,,,,,,,,,,,,,,,,,
MN113754-KO,CONMUTADOR IGNICION LANCER CS3/CS6 5PINE,527,,,True,MITSUBISHI,,,,,,,KOREANO,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,3-C,CHINA,,,11487,,,,,,,,,,,,,,,,,,,,,,,,,
MN135269,FILTRO AIRE CANTER 649/ GRANDIS,2,,,True,,,,,,,YA,ORIGINAL,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,001,False,36-E,NACIONAL,,,1199,,,,,,,,,,,,,,,,,,,,,,,,,
MN135915-MO,MANGUERA SUP LANCER CVT 1.6 CS3 - MO,432,,,True,MITSUBISHI,,,,,,,MORITA,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,26-A,NACIONAL,,,14134,,,,,,,,,,,,,,,,,,,,,,,,,
MN135916-MO,MANGUERA SUP LANCER TOURING 2.0 CS6 - MO,432,,,True,MITSUBISHI,,,,,,,MORITA,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,29-F,NACIONAL,,,14129,,,,,,,,,,,,,,,,,,,,,,,,,
MN137207-AN,CABLES BUJIAS L300 2.0 2010 > PIN DELGAD,517,,,True,MITSUBISHI,,,,,,,ANCARS,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,20-A,CHINA,,,8310,,,,,,,,,,,,,,,,,,,,,,,,,
MN137773-EN,EMP TAPA VALVULA MONTERO LIMITED - ENDO,521,,,True,MITSUBISHI,,,,,,,ENDO,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,1-H,PANAMA,,,9901,,,,,,,,,,,,,,,,,,,,,,,,,
MN143744-GZ,BRAZO BIELA LANCER TOURING 2.0 CS6-GZGN,525,,,True,MITSUBISHI,,,,,,,GZGN,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,24-E,NACIONAL,,,14249,,,,,,,,,,,,,,,,,,,,,,,,,
MN149579-NA,BOMBA ACEITE SIGNO 03>/ CS3 P/GRUESA - N,502,,,True,,,,,,,,NAKAMOTO,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,23-E,PANAMA,,,8419,,,,,,,,,,,,,,,,,,,,,,,,,
MN149579-YSK,BOMBA ACEITE SIGNO 03>/ CS3 P/GRUESA - Y,388,,,True,MITSUBISHI,,,,,,,YSK,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,23-B,NACIONAL,,,9763,,,,,,,,,,,,,,,,,,,,,,,,,
MN149605-AN,PIÑON CIGUEÑAL CK1/CK2 PUNTA FINA - ANCA,517,,,True,MITSUBISHI,,,,,,,ANCARS,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,20-F (20MM),CHINA,,,11094,,,,,,,,,,,,,,,,,,,,,,,,,
MN149605-MI,PIÑON CIGUEÑAL SIGNO 1.3 PTA GRUESA - MI,388,,,True,MITSUBISHI,,,,,,,MITSUBISHI,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,20-D,NACIONAL,,,9387,,,,,,,,,,,,,,,,,,,,,,,,,
MN149605M,PIÑON CIGUEÑAL SIGNO 03> PUNTA GRUESA MI,388,,,True,,,,,,,,MITSUBISHI JAPÓN,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,20-F (23mm),NACIONAL,,,5635,,,,,,,,,,,,,,,,,,,,,,,,,
MN149763-AN,CIGUEÑAL SIGNO 1.3 PUNTA GRUESA - ANCARS,517,,,True,,,,,,,,ANCARS,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,40-F,CHINA,,,8294,,,,,,,,,,,,,,,,,,,,,,,,,
MN149765-EX,DAMPER CIGUEÑAL SIGNO/LANCER CS3 PTA GSA,504,,,True,MITSUBISHI,,,,,,,EXACT,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,008,False,43-H,PANAMA,,,13424,,,,,,,,,,,,,,,,,,,,,,,,,
MN149765-MI,DAMPER CIGUEÑAL SIGNO/LANCER CS3 - MIQUI,502,,,True,MITSUBISHI,,,,,,,MIQUINI,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,24-B,PANAMA,,,8164,,,,,,,,,,,,,,,,,,,,,,,,,
MN149765-WE,DAMPER CIGUEÑAL SIGNO/LANCER CS3-MUTEKI,521,,,True,MITSUBISHI,,,,,,,MUTEKI,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,002,False,24-H,PANAMA,,,9916,,,,,,,,,,,,,,,,,,,,,,,,,
MN155081,TORNILLO CIGUEÑAL MONTERO/GALANT - CHINA,513,,,True,,,,,,,,TOMITA,2,,,,False,"0,0",,"0,0",,,0,,,False,True,False,False,0,0,False,,"0,0","0,0","1,0",False,False,003,False,4-B,PANAMA,,,6697,,,,,,,,,,,,,,,,,,,,,,,,,
